Date,Store_ID,Product_ID,Units_Sold,Price_per_Unit
2023-08-02,1,4,7,74.5814912258435
2023-08-03,1,4,7,13.650286379021328
2023-08-04,1,4,4,71.79309221433462
2023-08-05,1,4,2,69.87628917802496
2023-08-06,1,4,1,51.06128580599878
2023-08-07,1,4,2,18.30563128659315
2023-08-08,1,4,8,77.60602430275763
2023-08-09,1,4,1,46.38157566797883
2023-08-10,1,4,3,41.92941626523858
2023-08-11,1,4,7,47.1407793475057
2023-08-12,1,4,9,68.18050811121464
2023-08-13,1,4,3,63.42947120876846
2023-08-14,1,4,10,55.19382489657882
2023-08-15,1,4,3,92.1958252818613
2023-08-16,1,4,9,23.888940875477147
2023-08-17,1,4,3,75.15757499194844
2023-08-18,1,4,5,91.22079765572576
2023-08-19,1,4,6,84.6115959290942
2023-08-20,1,4,8,83.80113662074204
2023-08-21,1,4,9,47.98308341148751
2023-08-22,1,4,3,50.39677645072374
2023-08-23,1,4,7,61.947989806109575
2023-08-24,1,4,10,91.91211731039208
2023-08-25,1,4,1,29.444622851051847
2023-08-26,1,4,9,75.62561387945031
2023-08-27,1,4,9,16.064609930697028
2023-08-28,1,4,5,72.32435440023028
2023-08-29,1,4,2,46.35080777531114
2023-08-30,1,4,7,58.82809316790263
2023-08-31,1,4,6,81.0086643928714
2023-09-01,1,4,2,44.58156581236432
2023-09-02,1,4,3,87.18061038951554
2023-09-03,1,4,9,48.78866984619666
2023-09-04,1,4,8,90.06868297158097
2023-09-05,1,4,10,43.30471012068297
2023-09-06,1,4,6,73.50272763794422
2023-09-07,1,4,1,57.32313389859914
2023-09-08,1,4,2,25.017418152887753
2023-09-09,1,4,5,68.11664590860511
2023-09-10,1,4,5,90.10873316654275
2023-09-11,1,4,1,95.19799905941916
2023-09-12,1,4,3,12.29029839151758
2023-09-13,1,4,2,67.3212085709269
2023-09-14,1,4,1,19.113392315364305
2023-09-15,1,4,5,57.79768103967186
2023-09-16,1,4,4,62.219936690652645
2023-09-17,1,4,6,50.860145907650335
2023-09-18,1,4,4,25.062375982476517
2023-09-19,1,4,2,53.703072969345804
2023-09-20,1,4,8,97.97069061913311
2023-09-21,1,4,3,96.76156664059322
2023-09-22,1,4,4,18.937198247832363
2023-09-23,1,4,6,93.30735970228022
2023-09-24,1,4,10,45.58908411936229
2023-09-25,1,4,6,78.05922525551591
2023-09-26,1,4,5,36.032029477538906
2023-09-27,1,4,5,85.19322127440948
2023-09-28,1,4,5,96.03269460597873
2023-09-29,1,4,5,52.66057856348403
2023-09-30,1,4,6,64.26485888315153
2023-10-01,1,4,9,98.56118468894178
2023-10-02,1,4,4,12.784388025820778
2023-10-03,1,4,6,58.72668466128267
2023-10-04,1,4,5,53.00906032200182
2023-10-05,1,4,2,25.150326032721722
2023-10-06,1,4,5,85.0284965743827
2023-10-07,1,4,3,42.056708240583475
2023-10-08,1,4,2,33.3401407585385
2023-10-09,1,4,3,25.945383274467893
2023-10-10,1,4,5,40.8203180951242
2023-10-11,1,4,5,96.97756472797666
2023-10-12,1,4,7,59.03448917906681
2023-10-13,1,4,1,62.24208408943264
2023-10-14,1,4,8,99.97424237403226
2023-10-15,1,4,2,54.000804861320624
2023-10-16,1,4,3,80.41494965140785
2023-10-17,1,4,3,89.22832859340343
2023-10-18,1,4,8,39.324080580800484
2023-10-19,1,4,8,65.85944318421257
2023-10-20,1,4,5,75.77362258406279
2023-10-21,1,4,8,13.551357960180939
2023-10-22,1,4,1,73.97962450140872
2023-10-23,1,4,6,30.497476249288862
2023-10-24,1,4,5,63.92085265362927
2023-10-25,1,4,6,58.004796588882634
2023-10-26,1,4,6,21.758710944111662
2023-10-27,1,4,7,21.23387325701635
2023-10-28,1,4,1,71.2680303664437
2023-10-29,1,4,9,88.93815229163701
2023-10-30,1,4,6,23.391637246460405
2023-10-31,1,4,3,56.16121745324778
2023-11-01,1,4,4,87.71927702630906
2023-11-02,1,4,7,43.77969171276417
2023-11-03,1,4,6,57.0199730864918
2023-11-04,1,4,8,49.710134228979385
2023-11-05,1,4,9,42.604127838873204
2023-11-06,1,4,1,87.9019431062097
2023-11-07,1,4,2,49.91102527437137
2023-11-08,1,4,4,82.59304080936494
2023-11-09,1,4,3,28.042706397556252
2023-11-10,1,4,9,15.35244119805527
2023-11-11,1,4,1,67.61784804036614
2023-11-12,1,4,1,90.37811846758734
2023-11-13,1,4,3,38.07091720038524
2023-11-14,1,4,3,50.348714983247994
2023-11-15,1,4,7,11.720448498678763
2023-11-16,1,4,6,71.89498381875046
2023-11-17,1,4,3,72.32791883833971
2023-11-18,1,4,10,66.92896989692451
2023-11-19,1,4,5,42.28439728753121
2023-11-20,1,4,2,40.00665899431995
2023-11-21,1,4,3,28.963446748048284
2023-11-22,1,4,9,81.4054612874813
2023-11-23,1,4,3,99.80387701137803
2023-11-24,1,4,8,99.51837774039981
2023-11-25,1,4,8,36.51574567115738
2023-11-26,1,4,7,13.974574256004814
2023-11-27,1,4,4,85.07301373006082
2023-11-28,1,4,1,16.21265867990647
2023-11-29,1,4,8,94.33819256129154
2023-11-30,1,4,9,78.95043395160276
2023-12-01,1,4,4,73.00308454948939
2023-12-02,1,4,8,45.919016926635074
2023-12-03,1,4,2,16.988440120444455
2023-12-04,1,4,4,46.63958402130649
2023-12-05,1,4,6,37.552360679163385
2023-12-06,1,4,8,19.989828891218338
2023-12-07,1,4,2,10.547987341585516
2023-12-08,1,4,3,57.031893940307064
2023-12-09,1,4,2,16.917586774854716
2023-12-10,1,4,7,85.78669936587212
2023-12-11,1,4,6,14.520341031757638
2023-12-12,1,4,2,73.9099050779536
2023-12-13,1,4,8,36.57614446431489
2023-12-14,1,4,2,35.29040490178423
2023-12-15,1,4,8,36.32635819636676
2023-12-16,1,4,8,46.45924250748098
2023-12-17,1,4,6,38.93461311230938
2023-12-18,1,4,5,85.80076717095531
2023-12-19,1,4,1,67.64284379582597
2023-12-20,1,4,5,13.030226039248545
2023-12-21,1,4,3,42.203267570219396
2023-12-22,1,4,9,78.36502858298168
2023-12-23,1,4,1,74.78123080192175
2023-12-24,1,4,10,62.727830960816725
2023-12-25,1,4,8,59.919161323158605
2023-12-26,1,4,4,71.43554991010622
2023-12-27,1,4,2,74.25573692559308
2023-12-28,1,4,4,37.28746535149415
2023-12-29,1,4,6,60.696003785843324
2023-12-30,1,4,4,22.858836520547055
2023-12-31,1,4,7,74.85896307548019
2023-01-01,1,5,7,24.276173007374016
2023-01-02,1,5,2,22.044552669972383
2023-01-03,1,5,2,74.95493974454614
2023-01-04,1,5,9,77.378071071358
2023-01-05,1,5,9,10.012122370403679
2023-01-06,1,5,10,80.47149735850596
2023-01-07,1,5,2,34.85526020388095
2023-01-08,1,5,6,90.61540533335555
2023-01-09,1,5,8,85.54046431204021
2023-01-10,1,5,9,40.63336716751864
2023-01-11,1,5,9,17.444391537191812
2023-01-12,1,5,9,42.42105269203851
2023-01-13,1,5,3,60.84859219077282
2023-01-14,1,5,2,38.20131258266288
2023-01-15,1,5,4,91.647983940456
2023-01-16,1,5,3,49.04356776188766
2023-01-17,1,5,1,43.95822952656913
2023-01-18,1,5,8,96.76705748410974
2023-01-19,1,5,5,20.442041321335235
2023-01-20,1,5,7,54.44326364112358
2023-01-21,1,5,1,93.71538688945822
2023-01-22,1,5,9,73.34713824708982
2023-01-23,1,5,10,22.520426400197877
2023-01-24,1,5,5,74.17414455708868
2023-01-25,1,5,5,96.94427546158094
2023-01-26,1,5,1,70.849740827297
2023-01-27,1,5,9,36.824698777549884
2023-01-28,1,5,5,52.786594706506634
2023-01-29,1,5,3,67.97342993283243
2023-01-30,1,5,10,19.43272584978149
2023-01-31,1,5,6,96.11198339358576
2023-02-01,1,5,9,52.83709579104903
2023-02-02,1,5,2,67.09817307579253
2023-02-03,1,5,3,43.283193038845894
2023-02-04,1,5,7,79.08108656661264
2023-02-05,1,5,2,59.686242818804004
2023-02-06,1,5,4,86.53132010079058
2023-02-07,1,5,9,69.16181339531157
2023-02-08,1,5,6,89.21410641293366
2023-02-09,1,5,1,81.66165360065689
2023-02-10,1,5,7,64.69769100274503
2023-02-11,1,5,2,45.52609184603453
2023-02-12,1,5,8,68.64757844295488
2023-02-13,1,5,2,76.33868953888461
2023-02-14,1,5,6,68.03493436200824
2023-02-15,1,5,5,71.39744925639494
2023-02-16,1,5,6,27.92937474046478
2023-02-17,1,5,4,17.68072028358924
2023-02-18,1,5,3,70.01799944958296
2023-02-19,1,5,1,20.036099108914875
2023-02-20,1,5,10,58.94251550796136
2023-02-21,1,5,5,71.92399994524123
2023-02-22,1,5,5,91.99618324906453
2023-02-23,1,5,2,11.739486782584093
2023-02-24,1,5,4,95.39613602480173
2023-02-25,1,5,3,54.357812600270194
2023-02-26,1,5,6,57.78439105708844
2023-02-27,1,5,6,34.000767699577985
2023-02-28,1,5,9,96.71493167988295
2023-03-01,1,5,10,70.97880407130579
2023-03-02,1,5,4,50.942700055682835
2023-03-03,1,5,1,56.916644288872504
2023-03-04,1,5,10,87.1416603870654
2023-03-05,1,5,6,11.525289840062289
2023-03-06,1,5,9,20.818650620851862
2023-03-07,1,5,6,49.195686292497165
2023-03-08,1,5,5,40.76233349429643
2023-03-09,1,5,7,56.6164474941321
2023-03-10,1,5,4,67.76739629698199
2023-03-11,1,5,5,68.18128674741374
2023-03-12,1,5,7,89.13296033617462
2023-03-13,1,5,3,12.123546818097621
2023-03-14,1,5,8,80.48785719687633
2023-03-15,1,5,9,36.20298230066611
2023-03-16,1,5,6,23.70950070964109
2023-03-17,1,5,8,15.91253730589292
2023-03-18,1,5,9,94.36405943478887
2023-03-19,1,5,2,53.566936273918145
2023-03-20,1,5,7,70.44780533914269
2023-03-21,1,5,4,96.20108208893835
2023-03-22,1,5,9,31.524290000401873
2023-03-23,1,5,8,99.21951114077986
2023-03-24,1,5,2,68.01320572681092
2023-03-25,1,5,6,42.91126734352342
2023-03-26,1,5,10,27.6249775720843
2023-03-27,1,5,10,90.6467600615116
2023-03-28,1,5,9,80.31896701725745
2023-03-29,1,5,3,23.22664386293887
2023-03-30,1,5,5,57.45386628237309
2023-03-31,1,5,4,44.934913551429595
2023-04-01,1,5,1,41.06729876447895
2023-04-02,1,5,4,40.36061269153211
2023-04-03,1,5,6,52.298944134214295
2023-04-04,1,5,9,72.0999763578049
2023-04-05,1,5,10,23.257273985107332
2023-04-06,1,5,5,54.758120155207514
2023-04-07,1,5,9,50.29060828693765
2023-04-08,1,5,6,47.407796801731514
2023-04-09,1,5,6,57.66937515510579
2023-04-10,1,5,10,71.1658299461597
2023-04-11,1,5,5,65.88177311959373
2023-04-12,1,5,6,78.47689100630461
2023-04-13,1,5,10,26.22771418805003
2023-04-14,1,5,3,24.917480183814035
2023-04-15,1,5,8,28.826691886713505
2023-04-16,1,5,1,22.329915674830424
2023-04-17,1,5,2,86.84064295342003
2023-04-18,1,5,6,19.800398258293516
2023-04-19,1,5,4,95.6286829325649
2023-04-20,1,5,8,74.05505251714439
2023-04-21,1,5,10,57.02857450588479
2023-04-22,1,5,5,49.32962970990588
2023-04-23,1,5,3,25.84859241975352
2023-04-24,1,5,6,66.01089381555215
2023-04-25,1,5,10,11.277104445619045
2023-04-26,1,5,3,75.89103461586602
2023-04-27,1,5,2,72.84800415048156
2023-04-28,1,5,5,95.76071163980447
2023-04-29,1,5,2,78.1579186420995
2023-04-30,1,5,10,52.9210095821173
2023-05-01,1,5,4,32.2606284237175
2023-05-02,1,5,1,51.24111853535504
2023-05-03,1,5,1,24.64297694277093
2023-05-04,1,5,8,78.72211619799153
2023-05-05,1,5,6,64.27578755534648
2023-05-06,1,5,5,10.813462217136296
2023-05-07,1,5,5,43.928698773365205
2023-05-08,1,5,10,82.42778097907254
2023-05-09,1,5,5,29.986828362398853
2023-05-10,1,5,8,86.32378806413355
2023-05-11,1,5,8,82.74478956003439
2023-05-12,1,5,6,48.58318188877902
2023-05-13,1,5,9,46.248795861602666
2023-05-14,1,5,10,91.12447869777415
2023-05-15,1,5,6,45.805296295194125
2023-05-16,1,5,2,99.39295138806676
2023-05-17,1,5,9,78.49071311458529
2023-05-18,1,5,1,67.18992810935703
2023-05-19,1,5,4,77.88384760123205
2023-05-20,1,5,3,15.193263557430896
2023-05-21,1,5,7,61.94103274344887
2023-05-22,1,5,1,80.87941772729013
2023-05-23,1,5,4,44.769085576881935
2023-05-24,1,5,5,42.272061537238585
2023-05-25,1,5,4,86.25445009496734
2023-05-26,1,5,1,27.24336511613432
2023-05-27,1,5,4,19.162331465458323
2023-05-28,1,5,10,85.58345459309778
2023-05-29,1,5,9,13.50369669931007
2023-05-30,1,5,10,96.06880840487747
2023-05-31,1,5,6,88.00933190554002
2023-06-01,1,5,9,95.54132535177662
2023-06-02,1,5,5,74.7243907250112
2023-06-03,1,5,8,62.207995120250914
2023-06-04,1,5,3,39.370458783878846
2023-06-05,1,5,3,35.424645937556704
2023-06-06,1,5,7,90.46848722799257
2023-06-07,1,5,7,86.1264595413971
2023-06-08,1,5,5,47.75031945615822
2023-06-09,1,5,4,84.08447476379733
2023-06-10,1,5,4,54.778586693149194
2023-06-11,1,5,4,28.40147974492406
2023-06-12,1,5,8,26.752230797801314
2023-06-13,1,5,3,63.4422232728654
2023-06-14,1,5,9,42.79188145854088
2023-06-15,1,5,10,94.6706068452797
2023-06-16,1,5,5,51.4002156022719
2023-06-17,1,5,8,84.40720912236223
2023-06-18,1,5,4,72.42562517264157
2023-06-19,1,5,8,41.73423453359723
2023-06-20,1,5,4,23.643556732008943
2023-06-21,1,5,9,51.696428794551714
2023-06-22,1,5,5,35.422518373300335
2023-06-23,1,5,7,93.79089737967698
2023-06-24,1,5,5,78.89920754642748
2023-06-25,1,5,9,63.1387980840424
2023-06-26,1,5,6,42.59586293188555
2023-06-27,1,5,9,97.57703466750996
2023-06-28,1,5,7,28.322053979172438
2023-06-29,1,5,5,37.35482610295246
2023-06-30,1,5,3,89.44609426060798
2023-07-01,1,5,6,75.64103146791967
2023-07-02,1,5,6,75.85522629077916
2023-07-03,1,5,4,76.77066942628436
2023-07-04,1,5,5,78.31620453325381
2023-07-05,1,5,10,37.26378150763863
2023-07-06,1,5,5,74.13591997886616
2023-07-07,1,5,3,26.34525709809424
2023-07-08,1,5,6,46.51760517535549
2023-07-09,1,5,8,78.62345960279977
2023-07-10,1,5,6,63.1574050595174
2023-07-11,1,5,1,44.26207130447792
2023-07-12,1,5,7,59.00472631934786
2023-07-13,1,5,10,11.860423200271402
2023-07-14,1,5,2,80.25685456830014
2023-07-15,1,5,9,34.196206820755904
2023-07-16,1,5,10,53.368073134715495
2023-07-17,1,5,1,64.13984913698417
2023-07-18,1,5,4,66.89435492678118
2023-07-19,1,5,5,60.408252769905594
2023-07-20,1,5,1,56.24690177860909
2023-07-21,1,5,9,25.488030636573345
2023-07-22,1,5,1,93.96323763127049
2023-07-23,1,5,8,24.312250336623517
2023-07-24,1,5,7,51.55445294318072
2023-07-25,1,5,1,20.98274448896638
2023-07-26,1,5,10,75.60829554902348
2023-07-27,1,5,9,34.66644304079719
2023-07-28,1,5,9,27.571654266084284
2023-07-29,1,5,6,40.20494088428585
2023-07-30,1,5,4,24.159365200164544
2023-07-31,1,5,1,73.10528754312338
2023-08-01,1,5,7,59.43787943320935
2023-08-02,1,5,1,44.246593888290505
2023-08-03,1,5,4,80.75850870349522
2023-08-04,1,5,4,44.59195346717214
2023-08-05,1,5,3,80.39541367821215
2023-08-06,1,5,3,11.027618510866628
2023-08-07,1,5,10,65.43207241090491
2023-08-08,1,5,2,49.38951953333831
2023-08-09,1,5,4,60.308257068979664
2023-08-10,1,5,3,73.55738646670227
2023-08-11,1,5,1,97.03317477305316
2023-08-12,1,5,3,48.66363492184582
2023-08-13,1,5,5,74.6608552590295
2023-08-14,1,5,6,20.66431228915605
2023-08-15,1,5,3,95.7220405019062
2023-08-16,1,5,10,82.79109861071846
2023-08-17,1,5,4,66.25262674766851
2023-08-18,1,5,2,88.42726307717689
2023-08-19,1,5,3,55.136391533176045
2023-08-20,1,5,8,32.54211089132491
2023-08-21,1,5,8,94.17673886907949
2023-08-22,1,5,2,84.9547339109444
2023-08-23,1,5,3,66.51940443436882
2023-08-24,1,5,4,70.66179271529134
2023-08-25,1,5,1,59.39727985696203
2023-08-26,1,5,5,37.60989395699271
2023-08-27,1,5,1,94.14949886548888
2023-08-28,1,5,5,75.94291455312523
2023-08-29,1,5,5,16.151788027896274
2023-08-30,1,5,1,35.71824921334354
2023-08-31,1,5,9,71.68994948997113
2023-09-01,1,5,5,16.489998363649168
2023-09-02,1,5,7,95.0003724424873
2023-09-03,1,5,4,70.43312338004861
2023-09-04,1,5,7,27.90929250634931
2023-09-05,1,5,3,80.67419303644137
2023-09-06,1,5,8,99.13256037985347
2023-09-07,1,5,8,34.868719761926826
2023-09-08,1,5,10,92.32580034608533
2023-09-09,1,5,8,16.075229201543976
2023-09-10,1,5,10,26.14282138109894
2023-09-11,1,5,6,59.300622494498754
2023-09-12,1,5,9,76.40964863511455
2023-09-13,1,5,10,62.396490708333076
2023-09-14,1,5,1,41.18717511574464
2023-09-15,1,5,7,33.78486368427754
2023-09-16,1,5,10,56.51109452153424
2023-09-17,1,5,3,34.16803804608466
2023-09-18,1,5,8,69.10804571271014
2023-09-19,1,5,6,22.954772221500775
2023-09-20,1,5,7,16.928152035846963
2023-09-21,1,5,6,16.150069436104378
2023-09-22,1,5,9,18.28602874742279
2023-09-23,1,5,3,66.12839004612394
2023-09-24,1,5,2,34.066182507178716
2023-09-25,1,5,2,73.34130798914569
2023-09-26,1,5,6,32.58037411219922
2023-09-27,1,5,10,50.56178274450218
2023-09-28,1,5,6,38.16166547922834
2023-09-29,1,5,4,32.45719301544238
2023-09-30,1,5,2,87.94860702505224
2023-10-01,1,5,1,20.535943728175177
2023-10-02,1,5,9,23.934575133794787
2023-10-03,1,5,6,94.51513863704685
2023-10-04,1,5,5,28.236937072180883
2023-10-05,1,5,6,66.2684292577398
2023-10-06,1,5,9,14.544004997116712
2023-10-07,1,5,1,11.385540252217762
2023-10-08,1,5,4,94.26404254718972
2023-10-09,1,5,9,50.52288215286013
2023-10-10,1,5,1,29.84353241259737
2023-10-11,1,5,9,85.5821445997984
2023-10-12,1,5,10,76.54674068481806
2023-10-13,1,5,6,97.93062589950492
2023-10-14,1,5,1,54.82363537511821
2023-10-15,1,5,6,39.4340179736636
2023-10-16,1,5,4,77.35459147086083
2023-10-17,1,5,9,49.061887543788295
2023-10-18,1,5,4,49.09629871059488
2023-10-19,1,5,9,49.45464820276852
2023-10-20,1,5,3,63.050859053622744
2023-10-21,1,5,1,59.21883692884401
2023-10-22,1,5,9,31.781987198278948
2023-10-23,1,5,4,28.362219916472082
2023-10-24,1,5,7,27.934330282012073
2023-10-25,1,5,7,14.5016719139001
2023-10-26,1,5,4,11.237099861021072
2023-10-27,1,5,1,29.29658346938481
2023-10-28,1,5,5,16.94306516856237
2023-10-29,1,5,2,15.627366616856117
2023-10-30,1,5,2,75.94601273075486
2023-10-31,1,5,10,63.73861931680478
2023-11-01,1,5,2,43.49803526426973
2023-11-02,1,5,7,85.46426504587224
2023-11-03,1,5,6,44.495581567798126
2023-11-04,1,5,4,93.94394573194852
2023-11-05,1,5,8,28.02538160808633
2023-11-06,1,5,10,56.22499418898921
2023-11-07,1,5,7,76.41256540186228
2023-11-08,1,5,8,16.161284740022026
2023-11-09,1,5,10,48.47460853210833
2023-11-10,1,5,6,81.97468875683751
2023-11-11,1,5,7,34.196816294397415
2023-11-12,1,5,1,90.58114802378523
2023-11-13,1,5,9,13.150712332612509
2023-11-14,1,5,5,47.020551984922946
2023-11-15,1,5,10,32.354524786888675
2023-11-16,1,5,6,48.48412003330036
2023-11-17,1,5,4,58.15229541390396
2023-11-18,1,5,5,80.55886228204199
2023-11-19,1,5,2,84.22689136123068
2023-11-20,1,5,6,80.65879426861369
2023-11-21,1,5,10,11.972199589750806
2023-11-22,1,5,4,63.120939323580345
2023-11-23,1,5,7,15.055846961269511
2023-11-24,1,5,6,12.5480146962401
2023-11-25,1,5,1,78.7996655267954
2023-11-26,1,5,6,68.96563430719041
2023-11-27,1,5,1,93.16241833831596
2023-11-28,1,5,5,24.44163528441038
2023-11-29,1,5,5,80.78701441517623
2023-11-30,1,5,5,77.20989755803461
2023-12-01,1,5,3,83.27131170320456
2023-12-02,1,5,4,50.15810988797893
2023-12-03,1,5,4,36.02687016663549
2023-12-04,1,5,4,93.21049498391244
2023-12-05,1,5,8,59.80421690791729
2023-12-06,1,5,9,42.11973776539992
2023-12-07,1,5,10,84.57000381154732
2023-12-08,1,5,9,84.53051461057085
2023-12-09,1,5,7,95.75335153022554
2023-12-10,1,5,4,66.89949379785541
2023-12-11,1,5,1,55.5070738079763
2023-12-12,1,5,7,30.860523126041503
2023-12-13,1,5,1,19.231116632523083
2023-12-14,1,5,9,16.987669838990314
2023-12-15,1,5,3,41.40010675376412
2023-12-16,1,5,9,87.29350940513392
2023-12-17,1,5,10,89.59388923206741
2023-12-18,1,5,7,51.56591331475993
2023-12-19,1,5,9,11.19259301535195
2023-12-20,1,5,9,24.432886550776885
2023-12-21,1,5,5,46.99842479923958
2023-12-22,1,5,4,30.66383446785718
2023-12-23,1,5,7,48.6647732919127
2023-12-24,1,5,7,10.179292169716325
2023-12-25,1,5,2,57.87001711067627
2023-12-26,1,5,2,36.71080138178655
2023-12-27,1,5,6,17.519890375962078
2023-12-28,1,5,1,47.278083301464726
2023-12-29,1,5,10,89.34962340994414
2023-12-30,1,5,10,41.88441944954941
2023-12-31,1,5,3,30.012517427335325
2023-01-01,1,6,9,29.07048973960982
2023-01-02,1,6,7,15.195894330260549
2023-01-03,1,6,6,34.08407189755368
2023-01-04,1,6,6,29.759853090682174
2023-01-05,1,6,8,65.46704373331517
2023-01-06,1,6,9,47.41975931709897
2023-01-07,1,6,1,58.68145034542727
2023-01-08,1,6,10,47.06782663757464
2023-01-09,1,6,10,25.45245169349046
2023-01-10,1,6,2,39.479694866211915
2023-01-11,1,6,6,61.78684485575335
2023-01-12,1,6,1,54.613337520870196
2023-01-13,1,6,7,22.855776833289866
2023-01-14,1,6,10,56.105628151913656
2023-01-15,1,6,5,78.83208752133496
2023-01-16,1,6,3,28.388474505907325
2023-01-17,1,6,1,95.62978258531129
2023-01-18,1,6,1,11.631163694115676
2023-01-19,1,6,1,87.15780121247568
2023-01-20,1,6,3,60.46104654450549
2023-01-21,1,6,5,29.97104147059356
2023-01-22,1,6,10,32.79451451704436
2023-01-23,1,6,9,75.81848677329667
2023-01-24,1,6,9,58.20909394128207
2023-01-25,1,6,1,51.854972347057995
2023-01-26,1,6,6,85.89935510090949
2023-01-27,1,6,3,21.464777440030538
2023-01-28,1,6,6,81.2402382332233
2023-01-29,1,6,3,83.8538881908928
2023-01-30,1,6,9,89.43038890951125
2023-01-31,1,6,3,11.203091493345607
2023-02-01,1,6,9,82.31838935163431
2023-02-02,1,6,3,35.279376866761936
2023-02-03,1,6,2,16.027625082274437
2023-02-04,1,6,6,53.13340809230837
2023-02-05,1,6,9,76.8773385668242
2023-02-06,1,6,4,68.3486206706886
2023-02-07,1,6,2,43.79220356198503
2023-02-08,1,6,6,49.012500948007094
2023-02-09,1,6,10,38.904593737235814
2023-02-10,1,6,3,16.30031609197592
2023-02-11,1,6,8,16.18423099515649
2023-02-12,1,6,4,51.781466776530245
2023-02-13,1,6,4,14.078735106480515
2023-02-14,1,6,2,69.5515859559871
2023-02-15,1,6,1,43.591704074131044
2023-02-16,1,6,2,79.55286159613037
2023-02-17,1,6,9,62.29135840375985
2023-02-18,1,6,9,62.53422289582276
2023-02-19,1,6,5,56.89658714575491
2023-02-20,1,6,7,70.97260733411255
2023-02-21,1,6,4,22.62920663741635
2023-02-22,1,6,5,28.651806979199048
2023-02-23,1,6,7,69.62355522474473
2023-02-24,1,6,6,77.49800186068637
2023-02-25,1,6,1,33.2407917699544
2023-02-26,1,6,3,48.984680018364976
2023-02-27,1,6,10,90.0215131546009
2023-02-28,1,6,5,58.748177639508384
2023-03-01,1,6,10,37.6214061875113
2023-03-02,1,6,6,44.75907935353276
2023-03-03,1,6,8,38.244412740197404
2023-03-04,1,6,8,63.97941834734482
2023-03-05,1,6,2,48.23657585812782
2023-03-06,1,6,10,55.63536820648464
2023-03-07,1,6,1,62.62012811492423
2023-03-08,1,6,2,44.451888799274904
2023-03-09,1,6,10,50.56986554977274
2023-03-10,1,6,1,34.47514354766039
2023-03-11,1,6,6,57.99262593511922
2023-03-12,1,6,3,94.51616315052624
2023-03-13,1,6,1,57.58519771885921
2023-03-14,1,6,5,72.5176863004355
2023-03-15,1,6,4,84.13906562192106
2023-03-16,1,6,10,69.57720503144817
2023-03-17,1,6,4,51.53706348297461
2023-03-18,1,6,7,26.895016512302686
2023-03-19,1,6,4,79.62963084060992
2023-03-20,1,6,4,43.15124924149162
2023-03-21,1,6,8,12.803418351405195
2023-03-22,1,6,6,13.030876348701762
2023-03-23,1,6,5,89.96176989306286
2023-03-24,1,6,5,66.7035890631984
2023-03-25,1,6,2,80.53951501155242
2023-03-26,1,6,9,90.81272682618993
2023-03-27,1,6,8,39.2761556525573
2023-03-28,1,6,7,99.6541906148901
2023-03-29,1,6,6,18.489468366193925
2023-03-30,1,6,8,32.41078624981809
2023-03-31,1,6,6,73.61540702024871
2023-04-01,1,6,6,18.542614313950274
2023-04-02,1,6,4,91.27843550888845
2023-04-03,1,6,10,10.514672322471036
2023-04-04,1,6,3,61.404606876012494
2023-04-05,1,6,1,96.50434741391487
2023-04-06,1,6,5,80.53644259677128
2023-04-07,1,6,5,30.881636227792963
2023-04-08,1,6,6,11.54348037236783
2023-04-09,1,6,8,66.13687763776082
2023-04-10,1,6,4,13.504421501889905
2023-04-11,1,6,10,60.70558156413761
2023-04-12,1,6,5,87.79899221815276
2023-04-13,1,6,10,45.153424682360395
2023-04-14,1,6,4,99.16112413591893
2023-04-15,1,6,3,49.80644249060217
2023-04-16,1,6,10,22.45919439964549
2023-04-17,1,6,9,30.59879162351491
2023-04-18,1,6,3,88.15697091472438
2023-04-19,1,6,2,40.77147502949413
2023-04-20,1,6,5,66.97653881495617
2023-04-21,1,6,5,99.6067998548995
2023-04-22,1,6,2,68.45580367367026
2023-04-23,1,6,1,51.5050211128519
2023-04-24,1,6,6,63.384239713552134
2023-04-25,1,6,2,42.61881903542462
2023-04-26,1,6,6,43.58103565801452
2023-04-27,1,6,7,93.2542457808713
2023-04-28,1,6,5,14.895167367008007
2023-04-29,1,6,9,68.3775061091934
2023-04-30,1,6,10,59.92189388020777
2023-05-01,1,6,1,67.23462941440397
2023-05-02,1,6,4,47.24447187887163
2023-05-03,1,6,8,73.4625231013507
2023-05-04,1,6,6,62.17535413875023
2023-05-05,1,6,1,85.36303717931357
2023-05-06,1,6,2,11.723038119715302
2023-05-07,1,6,1,64.87276826373544
2023-05-08,1,6,8,82.25298413420505
2023-05-09,1,6,6,58.23415709669064
2023-05-10,1,6,8,95.8181588066358
2023-05-11,1,6,2,61.53465095938202
2023-05-12,1,6,6,67.83198492912706
2023-05-13,1,6,6,62.48717238493878
2023-05-14,1,6,8,18.541759714061158
2023-05-15,1,6,6,73.2376185272406
2023-05-16,1,6,8,30.771518853387857
2023-05-17,1,6,1,64.61622599861252
2023-05-18,1,6,4,32.16574169294785
2023-05-19,1,6,7,55.14181299261536
2023-05-20,1,6,8,27.698822645766285
2023-05-21,1,6,5,82.00660888691812
2023-05-22,1,6,9,99.75141099132424
2023-05-23,1,6,4,29.46043082150017
2023-05-24,1,6,1,66.03674802387923
2023-05-25,1,6,7,65.70924082287294
2023-05-26,1,6,5,15.61546617384495
2023-05-27,1,6,4,41.27563741826629
2023-05-28,1,6,5,97.78088201311635
